nurses,doctors,staff,care,meds,clean,info,rating
80.57,83.080002,68.290001,55.360001,70.110001,69.860001,89.699997,79.239998
76.660004,76.489998,57.48,48.599998,63.869999,59.09,86.790001,63.299999
78.68,79.639999,60.919998,46.799999,58.029999,61.16,87.099998,64.010002
78.529999,81.620003,63.529999,54.279999,63.32,67.870003,91.150002,78.339996
75.330002,79.410004,53.59,51.290001,60.52,63.759998,89.900002,70.610001
77.510002,78.209999,61.459999,53.209999,63.450001,62.119999,90.099998,73.730003
78.080002,78.360001,64.349998,54.84,63.060001,60.52,89.980003,76.550003
79.160004,84.050003,63.18,52.830002,63,64.050003,87.809998,76.309998
81.290001,83.57,67.400002,51.84,63.639999,71.980003,90.32,75.540001
80.739998,82.25,79.910004,57.459999,66.099998,74.559998,78.639999,70.190002
79.309998,81.059998,71.779999,55.259998,68.199997,65.650002,93.290001,73.529999
80.290001,88.629997,69.889999,54.5,71.339996,73.849998,89.830002,72.93
79.360001,80.480003,70.019997,47.580002,67.519997,67.480003,90.669998,68.150002
77.589996,84.68,66.379997,50.830002,64.459999,71.019997,84.339996,68.370003
81.800003,81.470001,68.720001,49.849998,64.620003,67.669998,88.980003,69.199997
80.010002,79.529999,66.769997,54.560001,68.239998,72.400002,88.239998,79.150002
75.32,74.260002,65.150002,49.009998,59.080002,61.43,86.989998,68.629997
78.349998,79.160004,61.66,50.91,63.900002,55.150002,88.089996,70.190002
75.489998,76.290001,61.759998,49.189999,62.669998,63.82,90.220001,70.029999
79.110001,82.260002,63.68,50.32,62.43,70.389999,87.040001,74.160004
78.07,74.559998,60.290001,46.220001,64.800003,53.580002,81.129997,63.73
75.849998,76.949997,59.25,46.43,63.209999,61.830002,88.059998,70.870003
77.089996,73.5,67.209999,46.66,60.709999,58.970001,87.639999,64.379997
79.230003,82.879997,58.529999,48.720001,63.720001,67.139999,87.290001,63.939999
79.239998,81.959999,66.309998,52.259998,63.91,65.839996,87.870003,81.580002
80.809998,79.440002,65.349998,54.939999,64.940002,69.919998,87.519997,69.910004
88.440002,84.690002,74.449997,51.240002,64.25,72.5,89.32,77.230003
77.589996,80.040001,58.200001,45.09,63.25,59.549999,87.959999,69.089996
80.480003,83.080002,71.400002,52.810001,64.529999,63.830002,88.470001,76.120003
79.050003,87.300003,67.339996,45.369999,60.029999,69.440002,88.889999,60.560001
80.160004,80.330002,68.879997,55.48,65,68.970001,89.839996,77.410004
77.120003,76.529999,63.18,49.68,58.200001,57.709999,85.290001,70.220001
78.519997,78.730003,64.760002,46.360001,61.23,58.369999,86.379997,65.519997
77.650002,78.25,66.559998,51.560001,64.080002,64.389999,83.440002,79.959999
82.650002,80.300003,67.019997,56.139999,69.690002,64.809998,89.650002,73.18
76.769997,76.279999,66.209999,46.810001,61.330002,62.48,86.379997,64.93
78.370003,77.040001,59.759998,52.099998,60.450001,62.619999,86.980003,71.160004
79.5,82.809998,60.740002,52.580002,61.439999,68.360001,90.919998,77.309998
76.57,78.349998,60.380001,44.919998,63.240002,64.610001,87.43,70.260002
79.660004,83.730003,66.730003,49.040001,65.150002,67.169998,92.18,73.970001
80.25,83.629997,74.82,52.700001,66.959999,70.220001,88.849998,75.650002
81.860001,81.010002,59.869999,54.060001,61.91,60.630001,86.940002,78.419998
80.099998,85.190002,68.809998,52.810001,66.690002,56.68,89.879997,72.290001
79.540001,77.099998,72.32,53.959999,61.950001,63.169998,90.529999,70.160004
84.400002,88.830002,69.360001,43.799999,64.910004,74.279999,85.32,73.330002
78.970001,80.550003,63.380001,55.669998,62.380001,63.93,90.639999,78.040001
80.400002,79.970001,68.480003,50.869999,59.849998,68.970001,89.669998,76.769997
82.82,82.190002,77.330002,47.860001,61.810001,66.669998,88.099998,65.379997
77.470001,74.139999,67.370003,48.48,65.150002,61.25,84.449997,65.75
76.209999,81.779999,63.830002,47.860001,61.41,65.769997,86.809998,66.400002
78.169998,82.43,63.27,51.849998,60.18,67.370003,84.949997,77.160004
78.199997,78.580002,62.700001,47.049999,65.889999,65.790001,88.849998,66.970001
79.980003,79.059998,67.949997,54.48,65.349998,69.110001,88.510002,74.68
79.480003,79.860001,65.07,56.650002,64.699997,73.18,89.669998,78.269997
82.830002,80.360001,71.160004,56.68,67.300003,65.980003,92.360001,72.559998
75.559998,81.290001,57.419998,50.029999,62.59,72.879997,82.440002,74.879997
79.209999,81,68.940002,49.549999,62.57,69.370003,85.910004,74.25
81.800003,78.75,75.360001,55.66,64.540001,72.980003,89.709999,79.730003
77.900002,82.190002,70.730003,53.02,63.200001,70.480003,85.400002,70.709999
81.940002,82.860001,65.889999,56.970001,66.269997,71.629997,90.629997,78.040001
75.849998,79.519997,58.259998,47.57,59.990002,64.690002,79.800003,64.699997
79.089996,80.089996,62.599998,46.18,65.129997,66.400002,87.040001,72.089996
77.5,80.459999,62.610001,52.049999,61.849998,58.950001,88.419998,76.160004
75.900002,84.449997,61.049999,50.130001,65.900002,65.900002,87.5,69.510002
75.959999,74.980003,58.049999,53.009998,56.27,61.73,91.440002,70.470001
79.5,81.25,64.839996,49.84,60.279999,56.549999,87.519997,65.330002
78.800003,79.760002,63.959999,52.759998,62.16,68.07,88.769997,76.739998
79.540001,82.699997,67.870003,55.939999,65.110001,62.939999,89.269997,75.720001
77.699997,79.18,63.610001,50.599998,61.240002,62.459999,86.900002,76.650002
78.209999,80.879997,63.939999,50.349998,64.019997,62.700001,88.389999,73.370003
81.32,79.18,67.779999,51.720001,63.259998,61.16,87.690002,68.370003
75.629997,80.720001,64.589996,46.380001,62.380001,62.889999,89.07,65.480003
76.110001,78.129997,62.290001,49.98,63.369999,61.27,87.019997,73.75
80.150002,78.82,67.82,52.009998,65.93,66.5,89.519997,71.959999
77.879997,80.639999,66.139999,48.110001,57.970001,58.700001,86.480003,69.120003
77.43,75.75,67.889999,46.389999,55.560001,61.169998,87.68,52.57
78.849998,79,68.339996,55.220001,64.150002,65.029999,87.849998,71.309998
78.75,81.309998,66.910004,48.849998,59.709999,66.720001,86.830002,72.300003
81.110001,81.660004,67.870003,51.880001,68.940002,68.209999,85.440002,72.629997
81.089996,82.580002,71.870003,58.860001,66.43,58.540001,86.93,68
77.059998,79.760002,67.599998,49.650002,64.68,71.339996,89.169998,70.779999
75.879997,80.300003,58.529999,43.18,61.84,65.57,84.309998,65.010002
77.529999,78.18,59.209999,50.400002,63.560001,58.759998,89.360001,73.029999
77.870003,80.839996,65.239998,50.27,62.93,68.010002,88.470001,73.809998
80.25,80.82,65.75,49.970001,67.690002,66.410004,88.959999,74.900002
82.050003,85.559998,68.040001,44.27,66.43,73,86.849998,69.480003
80.360001,82.190002,64.260002,51.610001,67.400002,68.360001,88.339996,80.400002
72.589996,71.790001,55.09,47.5,55.68,60.189999,86.849998,60.43
79.489998,87.809998,67.110001,53.759998,69.419998,61.689999,85.629997,68.459999
76.860001,79.639999,56.16,46.439999,58.259998,55.189999,84.580002,60.639999
73.760002,78.970001,57.27,47.150002,59.509998,69.43,81.769997,65.120003
80.129997,80.75,64.480003,54.779999,61.959999,65.709999,89.260002,76.57
83.760002,83.739998,78.279999,52.09,65.989998,64.68,85.080002,71.919998
81.300003,82.360001,68.580002,56.490002,66.610001,65.879997,89.339996,79.919998
79.43,77.860001,64.660004,49.139999,59.380001,64.199997,86.190002,71.93
75.82,76.639999,70.480003,52.389999,59.66,62.09,88.779999,67.860001
77.309998,80.489998,65.110001,49.02,61.150002,64.129997,90,71.150002
78.290001,80.980003,66.559998,53.330002,62.48,70.730003,88.580002,74.230003
84.769997,84.900002,74.099998,57.43,70.82,73.239998,90.25,77.410004
79.080002,79.419998,63.700001,51.220001,62.119999,61.959999,86.370003,70.68
75.349998,82.57,58.169998,47.52,62.740002,74.830002,82.449997,72.559998
79.32,87.720001,61.490002,48.139999,61.889999,64.489998,88.059998,72.110001
78.25,81.25,61.93,48.720001,63.27,66.739998,86.5,70.010002
78.379997,76.010002,60.349998,50.619999,62.41,64.089996,84.25,69.370003
83.370003,77.18,70.459999,55.490002,65.589996,72.660004,87.919998,76.059998
84.370003,83.940002,71.760002,53.110001,70.199997,73.839996,89.239998,75.120003
82.68,82.160004,73.459999,54.709999,65.379997,70.760002,89.959999,79.43
78.980003,81.970001,64.129997,48.860001,65.360001,65.489998,86.25,72.730003
78.050003,76.07,62.619999,46.700001,60.779999,58.84,84.480003,63.09
81.18,81.709999,61.740002,49.349998,62.400002,67.589996,84.559998,68.779999
76.580002,77.769997,62.439999,51.720001,64.029999,68.949997,86.139999,73.160004
75.650002,75.029999,60.23,49.73,63.299999,67.18,89.019997,70.260002
81.440002,79.07,67.360001,53.310001,65.730003,66.43,89.790001,74.029999
80.239998,82,62.48,56.299999,64.120003,69.839996,87.32,82.790001
77.010002,80.480003,53.41,50.759998,58.689999,62.450001,85.309998,66.980003
74.849998,74.790001,64.339996,49.080002,62.5,62.299999,88.900002,69.519997
79.220001,75.580002,63.98,48.619999,59.950001,64.32,86.440002,75.489998
82.290001,82.830002,74.099998,59.349998,68.010002,68.589996,88.720001,77.040001
77.919998,82.019997,64.489998,47.66,61.34,69.510002,85.93,73.290001
80.099998,80.75,62.040001,46.529999,62.790001,65.260002,89.419998,71.040001
77.870003,82.5,67.190002,54.889999,65.330002,64.839996,87.150002,77.169998
79.489998,81.290001,65.220001,52.59,65.330002,68.07,88.120003,76.480003
79,78.089996,67.660004,57.049999,64.480003,71.559998,87.510002,75.709999
77.480003,73.019997,67.809998,40.639999,61.59,60.419998,80.589996,54.790001
75.57,77.589996,61.209999,50.709999,60.709999,62.57,87.75,69.57
77.059998,76.879997,67.779999,44.810001,62.98,73.040001,87.629997,71.230003
74.139999,79.019997,58.900002,47.630001,59,65.059998,87.57,68.029999
77.709999,79.220001,58.689999,49.07,62.330002,68.139999,84.989998,69.790001
79.400002,79.57,67.290001,53.080002,61.18,57.369999,86.339996,71.330002
77.690002,80.43,63.919998,50.040001,62.599998,71.800003,85.919998,75.199997
78.650002,81.919998,63.150002,52.220001,66.589996,64.529999,91.779999,73.309998
81.660004,79.010002,71.410004,53.16,62.279999,65.849998,89.669998,69.389999
79.57,78.470001,60.389999,51.380001,63.169998,60.970001,87.510002,69.050003
79.300003,79.879997,64.779999,51.639999,63.950001,62.09,88.489998,73.790001
79.239998,79.279999,63.720001,44.529999,68.129997,63.240002,88.830002,65.68
82.970001,84.830002,66.82,58.869999,65.5,69.900002,88.529999,83.449997
75.709999,76.080002,57.950001,47.66,61.98,58.900002,86.629997,70.010002
75.459999,77.989998,57.580002,51.790001,62.209999,63.32,86.07,69.32
78.379997,77.459999,61.880001,49.439999,59.209999,58.91,83.879997,66.279999
77.290001,79.220001,60.209999,51.27,57.68,63.860001,89.800003,70.339996
77.389999,73.709999,59.880001,47.869999,58.93,57.580002,85,68.239998
80.690002,80.82,63.43,51.849998,67.410004,65.959999,90.480003,74.239998
75.190002,79.300003,63.75,39.869999,55.91,61.439999,82.760002,65.93
77.260002,77.309998,62.630001,48,61.810001,59.360001,85.360001,70.040001
79.629997,80.269997,66.269997,53.110001,63.240002,56.619999,90.660004,71.370003
80.709999,83.989998,71.019997,56.169998,63.869999,68.019997,92.330002,79.690002
76.82,77.120003,64.75,47.09,60.959999,63.470001,87.68,69.260002
78.169998,80.559998,61.73,52.169998,61.610001,61.48,87.239998,67.940002
77.75,80.120003,59.700001,48.34,61.799999,63.279999,89.760002,68.809998
74.870003,72.260002,65.279999,43.779999,60.740002,63.830002,88.559998,60.299999
76.050003,83.580002,60.610001,53.860001,60.619999,68.529999,89.519997,69.410004
79.18,82.25,67.239998,53.220001,63.560001,68.620003,86.900002,72.389999
81.120003,84.849998,63.5,51.450001,52.779999,76.589996,82.610001,78.199997
80.769997,84.889999,65.489998,58.799999,68,70.690002,88.660004,79.07
79.550003,83.290001,62.630001,51.18,66.970001,67.489998,86.540001,71.699997
79.889999,78.870003,63.380001,45.939999,61,68.529999,85.309998,65.610001
72.169998,80.029999,57.619999,48.619999,58.970001,61.880001,87.900002,66.300003
79.489998,80.190002,57.139999,50.73,58.52,64.720001,84.580002,73.190002
81.209999,82.18,64.660004,53.040001,63.450001,69.639999,87.769997,72.559998
78.489998,78.959999,66.150002,53.380001,66.080002,72.32,89.900002,70.120003
73.110001,70.93,56.540001,45.610001,58.290001,60.630001,88.269997,60.07
76.290001,83.860001,57.060001,51.189999,60.240002,64.370003,88.529999,69.779999
78.550003,80.669998,57.400002,49.029999,64.690002,63.540001,88.269997,74.040001
73.68,76.57,56.740002,47.77,61.139999,66.400002,87.239998,67.040001
78.919998,80.82,69.089996,49.639999,60.389999,69.690002,86.760002,69.720001
74.489998,78.809998,57.66,44.650002,59.509998,60.529999,88.870003,64.309998
83.779999,80.940002,75.25,56.919998,70.599998,75.589996,89.910004,79.989998
78.120003,82.830002,65.75,48.18,65.32,66.370003,87.220001,69.519997
77.040001,80.019997,59.220001,52.77,58.77,66.279999,87.029999,76.93
82.32,78.529999,68.360001,51.91,62.540001,64,88.610001,71.639999
80.25,84.040001,69.199997,51.610001,63.34,62.91,90.290001,76.480003
76.970001,77.209999,57.830002,50.439999,61.119999,59.610001,83.129997,70.449997
77.709999,73.709999,62.439999,46.68,59.82,58.860001,85.709999,59.400002
77.5,79.419998,68.580002,48.32,60.23,66.269997,86.07,69.989998
77.879997,79.150002,69.57,50.119999,64.629997,55.27,88.900002,71.110001
81.449997,82.330002,66.940002,57.860001,63.549999,69.93,86.449997,82.760002
76.559998,81.120003,60.919998,49.029999,55.43,64.580002,85.050003,69.699997
76.650002,81.910004,67.93,47.860001,64.190002,69.559998,86.93,67.110001
77.089996,77.989998,65.559998,49.529999,67.129997,66.639999,88.139999,71.580002
81.260002,81.160004,69.830002,57,66.050003,67.639999,86.760002,77.730003
73.089996,75.989998,55.689999,44.220001,53.439999,62.349998,86.610001,64.43
76.550003,77.949997,57.5,49.939999,62.950001,62.169998,88.889999,71.379997
77.870003,81.610001,66.220001,49.950001,61.25,65.139999,86.290001,73.25
79.029999,79.879997,68.290001,48.650002,62.040001,59.810001,87.75,64.510002
79.93,78.349998,65.089996,49.810001,59.360001,67.099998,85.389999,77.620003
79.029999,79.870003,60.439999,51.939999,62.43,67.839996,87.639999,76.25
78.809998,73.550003,70.959999,49.720001,69.339996,66.760002,83.970001,62.25
80.059998,81.68,61.209999,52.240002,60.439999,70.839996,88.410004,75.25
78.300003,75.269997,65.800003,46.290001,58.439999,57.619999,88.839996,71.699997
75.849998,80.910004,58.869999,53.389999,65.209999,65.449997,87.940002,70.830002
79.379997,83.940002,64.279999,50.779999,64.489998,66.129997,87.379997,74.169998
74.650002,78.839996,55.759998,51.060001,60.119999,63.34,87.139999,74.410004
79.730003,79.309998,60.139999,47.240002,60.98,64.139999,87.720001,57.529999
79.639999,82.370003,65.790001,51.27,64.449997,64.93,87.599998,73.629997
79.629997,77.480003,59.869999,54.779999,63.259998,70.610001,87.660004,77.970001
81.879997,82.43,62.349998,57.669998,65.059998,72.629997,88.75,76.25
78.650002,77.040001,62.709999,51.48,60.57,58.529999,86.489998,73.510002
78.68,82.300003,67.239998,51.630001,66.800003,65.540001,89.239998,69.099998
79.57,85.330002,66.330002,39.560001,68.260002,63.380001,89.449997,75.919998
74.730003,74.910004,59.130001,48.540001,60.299999,57.419998,87.68,69.040001
77.519997,82.019997,63.27,51.990002,57.630001,65.139999,86.989998,69.839996
73.089996,71.599998,69.120003,48.970001,59.549999,66.050003,84.720001,64.050003
81.769997,82.709999,70.519997,57.23,65.379997,68.730003,92.059998,79.330002
78.269997,77.75,70.120003,45.419998,59.150002,59.34,85,59.5
76.150002,77.989998,61.59,51.849998,56.98,60.290001,89.639999,73.730003
77.809998,77.199997,66.120003,50.240002,60.419998,66.699997,91.610001,76.980003
74.75,76.919998,56.389999,47.02,57.330002,61.189999,87.370003,63.32
76.160004,83.230003,68.43,48.59,67.730003,65.849998,87.089996,59.07
76.260002,79.32,64.160004,46.540001,60.959999,66.910004,84.410004,70.150002
77.480003,83.099998,58.84,52.529999,62.810001,64.379997,87.919998,68.269997
79.980003,76.339996,63.299999,49.68,61.27,60.700001,87.199997,63.150002
75.839996,83.449997,62.880001,61.259998,64.75,74.330002,84.300003,65.559998
79.900002,80.629997,66.910004,55.939999,62.860001,73.760002,87.139999,82.129997
80.370003,82.830002,67.209999,51.82,68.489998,75.25,90.849998,69.309998
76.040001,74.309998,59.029999,44.5,58.380001,63.720001,85.830002,68.019997
78.199997,78.550003,63.16,50.98,64.419998,69.709999,87.790001,73.440002
80.32,79.110001,67.379997,48.23,61.57,70.93,88.260002,64.160004
78.389999,74.779999,61.619999,48.43,61.080002,53.84,86.389999,64.239998
78.43,79.410004,59.43,52.990002,60.189999,62.259998,88.620003,72.790001
77.580002,76.889999,51.66,49.34,58.709999,67.849998,87.209999,73.639999
67.949997,69.610001,57.830002,36.080002,53.060001,58.799999,83.43,48.799999
77.699997,77.849998,66.160004,47.919998,60.950001,58.439999,87.589996,69.959999
80.949997,79.120003,66.959999,53.459999,60.66,64.949997,87.110001,74.019997
78.599998,82.550003,64.519997,50.990002,65.739998,67.769997,86.209999,72.559998
82.199997,80.510002,67.82,56.450001,66.230003,66.540001,90.889999,81.379997
76.290001,77.669998,63.98,52.290001,62.740002,61.119999,86.970001,73.339996
78.959999,80.080002,62.709999,52.189999,67.019997,66.160004,87.690002,73.519997
83.889999,86.419998,71.989998,53.439999,67.199997,74.040001,85.970001,73.370003
74.370003,82.720001,59.049999,45.720001,56.740002,66.160004,84.559998,66.669998
76.459999,74.089996,64.690002,49.419998,59.720001,60.560001,89.349998,71.93
81.559998,83.559998,68.110001,50.040001,67.269997,71.309998,87.980003,76.080002
79,81.449997,61.119999,55.029999,61.200001,65.57,88.709999,71.540001
81.720001,79.790001,65.620003,53.529999,63.709999,58.540001,92.699997,66.410004
85.220001,82.18,79.540001,56.459999,73.080002,71.239998,91.709999,73.699997
77.080002,78.440002,63.509998,47.830002,60.939999,57.240002,87.900002,67.169998
79.57,80.309998,63.509998,59.950001,60.650002,73.410004,91.370003,78.470001
75.489998,78.260002,62.509998,48.560001,59.580002,61.900002,85.480003,68
76.790001,77.580002,63.720001,48.599998,62.450001,65.129997,89.5,62.049999
79.910004,76.830002,60.529999,50.459999,60.529999,62.84,87.949997,74.339996
77.129997,77.900002,65.029999,49.040001,64.239998,62.009998,92.120003,68.389999
78.080002,79.589996,60.869999,53.540001,59.669998,59.16,87.120003,76.330002
77.980003,79.510002,67.650002,48.09,63.720001,60.299999,87.279999,66.889999
77.269997,81.639999,58.82,47.209999,65.239998,72.620003,86.400002,70.989998
79.68,78.239998,62.240002,50.73,66.93,61.02,88.300003,63.889999
77.269997,78.080002,68.290001,52.98,62.169998,65.349998,87.470001,75.5
77.059998,78.330002,64.93,51.330002,64.07,70.43,89.080002,73.900002
75.339996,81.290001,63.330002,49.66,64.879997,58.459999,92.129997,70.980003
83.059998,82.959999,70.25,49.900002,64.769997,70.919998,88.449997,73.07
76.220001,74.839996,65.260002,44.490002,62,62.709999,86.419998,65.440002
77.43,73.57,59.099998,51.009998,61.369999,56.799999,91.400002,71.370003
82.139999,82.660004,69.32,56.169998,67.209999,71.720001,88.07,81.989998
82.339996,80.18,66.589996,56.139999,67.040001,72.970001,89.349998,81.410004
73.82,70.910004,58.509998,48.790001,56.650002,60.669998,86.800003,69.019997
77.849998,81.779999,61.41,50.43,63.619999,71.010002,86.860001,74.910004
80.190002,80.059998,69.18,48.23,63.57,66.489998,89.589996,69.290001
82.290001,83.239998,73.769997,51.27,69.129997,58.450001,88.099998,71.620003
77.870003,76.300003,61.810001,50.490002,60.93,59.360001,88.900002,68.5
79.279999,77.099998,68.300003,50.43,65.769997,68.099998,88.559998,80.029999
79.5,79.870003,63.919998,49.310001,60.66,63.060001,86.389999,60.790001
80.629997,79.639999,67.739998,51.209999,63.830002,68.550003,87.470001,73.260002
78.459999,80.5,67.099998,52.18,69.830002,67.059998,87.650002,75.550003
80.489998,78.129997,70.830002,52.330002,59.860001,61.970001,88.519997,76.400002
80.410004,82.459999,72.040001,44.380001,59.220001,71.550003,85.389999,69.349998
77.360001,78.07,56.939999,51.810001,63.060001,64.099998,87.510002,70.449997
78.110001,81.330002,62.580002,47.810001,65.839996,79.199997,75.370003,72.550003
77.309998,76.830002,58.400002,53.150002,60.470001,70.919998,88,78.690002
81.150002,80.349998,64.440002,47.970001,67.5,75.040001,77.699997,67.040001
80.080002,80.870003,66.019997,54.439999,68.43,69.160004,89.529999,78.330002
76.580002,76.010002,61.040001,46.830002,59.580002,59.759998,88,70.080002
77.75,79.050003,61.98,49.16,58.43,64.459999,89.279999,67.269997
75.580002,77.940002,58.43,42.43,63.41,66.949997,89.040001,71.910004
77.029999,79.32,64.440002,54.759998,63.240002,65.949997,89.779999,75.190002
89.480003,88.330002,79.959999,56.700001,66.760002,72.949997,84.879997,76.269997
76.720001,77.489998,59.220001,47.279999,65.129997,62.84,88.160004,62.16
79.510002,79.610001,58.380001,54.619999,63.119999,61.509998,88.129997,75.800003
76.949997,74.93,60.939999,43.189999,59.470001,64.660004,79.339996,60.810001
72.160004,73.309998,56.049999,49.09,63.939999,55.02,86.989998,62.73
79.489998,84.610001,65.980003,46.93,62.52,63.889999,84.529999,68.510002
80.959999,80.089996,61.889999,50.189999,64.860001,69.160004,83.949997,67.080002
80.190002,78.699997,67.449997,51.700001,62.380001,63.580002,87.949997,73.620003
76.32,80.150002,59.32,43.799999,54.950001,64.160004,86.290001,63.73
78.309998,78.279999,61.560001,46.27,59.189999,63.119999,87.300003,67.5
79.370003,83.190002,60.07,52.889999,62.889999,64.139999,82.330002,72.010002
80.82,87.220001,71.809998,46.509998,70.099998,72.639999,82,71.540001
78.339996,78.629997,63.529999,52.02,59.830002,63.889999,85.260002,74.150002
74.610001,74.419998,59.389999,43.98,52.580002,55.860001,90.379997,61.759998
78.68,78.279999,70.209999,49.93,61.759998,64.730003,85.330002,68.440002
78.889999,80.43,62.810001,46.939999,61.220001,56.18,89.889999,66.639999
74.940002,80.370003,60.330002,46.59,59.049999,66.330002,82.510002,70.739998
75.980003,78.769997,59.630001,47,59.34,56,88.139999,65.169998
80.260002,76.620003,70.300003,44.84,62.349998,62.110001,86.699997,60.580002
78.779999,79.25,69.529999,49.700001,66.830002,71.010002,88.410004,70.660004
78.290001,78.699997,66.019997,47.459999,59.799999,58.029999,86.419998,69.720001
79.440002,78.440002,64.769997,53.349998,60.630001,65.120003,88.93,75.669998
77.769997,82.330002,67.230003,51.959999,61.200001,68.309998,87.050003,78.889999
80.089996,76.220001,67.730003,51.509998,64.980003,63.290001,90.849998,64.019997
82.559998,86.68,74.82,57.110001,67.730003,64.720001,90.400002,73.059998
76.349998,80.849998,65.970001,50.169998,63.740002,64.919998,87.110001,67.540001
79.440002,81.379997,65.260002,37.09,65.839996,65.800003,84.029999,62.41
78.970001,79.790001,63.560001,58.68,63.849998,70.82,92.620003,77.739998
71.900002,78.760002,56.549999,51.610001,56.790001,55.41,86.370003,60.330002
76.870003,85.93,53.709999,38.029999,57.57,67.040001,77.82,62.849998
81.589996,82.330002,66.260002,57.700001,64.230003,63.950001,87.410004,78.440002
80.199997,80.839996,68.650002,51.900002,69,70.769997,88.949997,77.050003
73.529999,73.050003,61.23,44.43,55.419998,57.200001,85.309998,59.860001
77.93,81.440002,65.93,53.25,63.389999,66.050003,86.68,80.019997
80.080002,85.809998,71.779999,48.900002,57.380001,69.330002,84.949997,65.940002
82.440002,83.760002,72.410004,54.599998,67.339996,67.129997,85.489998,71.239998
76.279999,78.870003,61.060001,52.990002,63.619999,56.66,90.019997,67.449997
77.150002,75.970001,58.040001,51,59.150002,63.220001,88.959999,71.43
77.699997,76.489998,63.93,53.080002,61.009998,63.009998,82.709999,77.019997
78.169998,79.970001,69.589996,45.59,63.130001,68.610001,85.720001,71.730003
76.269997,80.620003,58.669998,55.900002,61.099998,61.830002,90.720001,76.730003
81.5,82.940002,67.589996,47.369999,65.18,66.43,83.550003,74.730003
76.860001,74.699997,57.68,45.919998,58.59,59.209999,85.5,64
78.010002,77.099998,61.380001,49.279999,57.57,58.599998,88.07,66.800003
79.730003,77.370003,64.980003,47.130001,61.599998,63.759998,87.639999,66.910004
80.779999,81.040001,65.110001,51.439999,64.209999,63.07,89.919998,75.25
78.290001,81.019997,62.689999,52.779999,62.18,63.939999,86.75,77.760002
78.730003,81.220001,64.07,53.099998,62.900002,64.849998,89.610001,73.529999
75.139999,74.089996,63.23,49,62.68,65.57,84.75,75.139999
77.32,81.470001,67.349998,50.639999,60.029999,61.09,86.239998,77.080002
77.610001,81.669998,60.68,49.77,63.799999,63.330002,89.800003,73.800003
77.440002,76.489998,59.509998,51.93,58.599998,58.869999,88.050003,61.490002
77.699997,77.209999,63.759998,50.529999,63.810001,62.82,86.839996,69.239998
73.620003,78.860001,55.84,53.389999,58.380001,59.25,90.260002,71.839996
77.769997,79.43,65.279999,52.48,67.220001,65.75,89.790001,74.260002
73.370003,84.269997,58.779999,43.970001,56.720001,62.09,84.699997,58.580002
79.449997,81.459999,64.889999,51.259998,60.41,60.740002,88.5,71.330002
79.639999,81.82,64.599998,53.599998,63.799999,68.230003,84.169998,72.220001
79.050003,82.349998,70.400002,49.290001,65.389999,66.790001,86.32,69.349998
86.900002,91.489998,80.059998,58.599998,75.760002,85.610001,84.900002,81.510002
78.129997,80.68,60.759998,46.380001,59.110001,58.360001,83.080002,71.919998
79.639999,73.440002,65.029999,48.189999,63.43,63.880001,88.279999,69.260002
80.82,85.010002,72.82,48.310001,65.389999,65.910004,86.57,71.449997
80.93,82.370003,64.480003,55.740002,67.209999,73.660004,90.739998,76.879997
70.199997,76.989998,63.84,42.080002,55.389999,55.580002,82.220001,61.080002
78.970001,81.559998,65.639999,46.18,65.860001,70.169998,90,69.150002
79.370003,84.980003,67.889999,51.709999,62.990002,70.32,88.949997,74.809998
75.010002,76.300003,57.990002,46.080002,61.099998,60.23,87.25,56.700001
75.889999,75.959999,61.41,50.139999,60.439999,65.68,86.360001,68.870003
76.129997,77.809998,61.419998,50.990002,62.290001,66.480003,85.32,70.900002
74.690002,80.449997,60.25,53.09,57.41,65.220001,89.07,73.440002
76.589996,76.459999,65.970001,48.470001,61.959999,68.519997,85.019997,68.510002
78.959999,82,65.279999,56.099998,68.720001,66.610001,90.099998,75.449997
75.239998,76.209999,55.689999,44.310001,54.16,60.5,81.900002,62.639999
76.339996,79.120003,59.939999,47.830002,60.25,62.93,85.779999,67.529999
73.010002,73.120003,59.380001,44.34,58.189999,61.610001,86.300003,60.240002
82.57,77.910004,68.269997,48.740002,62.849998,71.910004,87.120003,68.089996
80.769997,77.610001,62.73,52.799999,64.25,68.019997,92.209999,68.900002
80.610001,81.480003,64.879997,56.810001,66.029999,69.339996,90.75,78.510002
76.309998,80.269997,64.760002,52.630001,62.52,62.540001,85.209999,75.510002
81.610001,79.160004,68.260002,51.470001,62.66,56.630001,85.93,67.419998
77.940002,79.449997,62.959999,53.939999,62.470001,63.84,89.230003,77.050003
79.68,81.870003,66.540001,50.970001,65.120003,70.440002,93.190002,74.309998
76.099998,74.510002,56.639999,47.709999,57.529999,55.560001,82.779999,63.16
77.599998,77.75,54.82,44.91,59.290001,62.450001,84.43,65.75
78.639999,77.459999,61.029999,47.34,62.41,60.029999,84.800003,64.519997
74.089996,83.07,58.029999,45.459999,62.360001,69,87.68,65.129997
80.949997,84.120003,63.009998,48.099998,68.360001,69.330002,84.949997,63.740002
80.82,89.889999,70.800003,53.66,61.009998,67.610001,87.550003,75.620003
76.57,82.260002,58.709999,49.220001,63.220001,61.32,86.269997,66.769997
75.059998,82.43,58.880001,48.299999,57.110001,63.59,84.089996,64.160004
77.660004,80.18,63.720001,53.279999,61.709999,66.550003,88.849998,73.849998
